60,3,4/26/2016,11:09:08,11:09:29,21,Analuisa,Aircraft,Prop Arrival,,0
61,3,4/26/2016,11:09:31,11:09:34,3,Analuisa,Other,Other,Speaker,0
62,3,4/26/2016,11:11:01,11:12:19,78,Analuisa,Aircraft,Prop Arrival,,0
63,3,4/26/2016,11:13:50,11:14:03,13,Analuisa,People,Students,,0
64,3,4/26/2016,11:14:23,11:15:19,56,Analuisa,Traffic,Other,Sweeper truck,0
65,3,4/26/2016,11:15:51,11:18:01,130,Analuisa,People,Students,Whole class passing by,0
66,3,4/26/2016,11:18:31,11:18:59,28,Analuisa,Aircraft,Prop Departure,,0
67,3,4/26/2016,11:28:34,11:29:10,36,Analuisa,People,Students,,0
68,3,4/26/2016,11:29:57,11:30:06,9,Analuisa,Aircraft,Prop Departure,,0
69,3,4/26/2016,11:31:11,11:31:32,21,Analuisa,Aircraft,Prop Departure,,0
70,3,4/26/2016,11:31:38,11:31:45,7,Analuisa,People,Students,,0
71,3,4/26/2016,11:31:51,11:33:25,94,Analuisa,Aircraft,Prop Arrival,,0
72,3,4/26/2016,11:33:40,11:34:10,30,Analuisa,Other,Other,Gardening equipment,0
73,3,4/26/2016,11:36:09,11:37:02,53,Analuisa,People,Students,,0
74,3,4/26/2016,11:37:11,11:37:14,3,Analuisa,People,Students,,0
75,3,4/26/2016,11:37:31,11:37:51,20,Analuisa,People,Students,,0
76,3,4/26/2016,11:38:43,11:39:16,33,Analuisa,Aircraft,Prop Departure,,0
77,3,4/26/2016,11:41:52,11:42:42,50,Analuisa,Aircraft,Prop Arrival,,0
78,3,4/26/2016,11:42:45,11:43:18,33,Analuisa,Aircraft,Prop Departure,,0
79,3,4/26/2016,11:43:32,11:43:36,4,Analuisa,Other,Other,T blowing whistle,0
80,3,4/26/2016,11:45:25,11:46:35,70,Analuisa,Aircraft,Prop Departure,,0
81,3,4/26/2016,11:46:38,11:47:21,43,Analuisa,People,Students,,0
82,3,4/26/2016,11:47:37,11:48:08,31,Analuisa,People,Students,,0
83,3,4/26/2016,11:50:40,11:51:41,61,Analuisa,Aircraft,Prop Arrival,,0
84,3,4/26/2016,11:51:44,11:52:47,63,Analuisa,People,Students,,0
85,3,4/26/2016,11:52:50,11:53:17,27,Analuisa,Aircraft,Prop Departure,,0
86,3,4/26/2016,11:53:27,11:55:12,105,Analuisa,People,Students,,0
87,3,4/26/2016,11:55:20,11:55:35,15,Analuisa,Aircraft,Helo Departure,,0
88,3,4/26/2016,11:55:41,11:57:00,79,Analuisa,People,Students,Classes going to eat lunch,0
89,3,4/26/2016,11:57:27,11:57:43,16,Analuisa,People,Students,,0
90,3,4/26/2016,11:58:20,11:58:55,35,Analuisa,Aircraft,Prop Arrival,,0
91,3,4/26/2016,11:58:59,11:59:09,10,Analuisa,People,Students,,0
92,3,4/26/2016,12:00:16,12:00:19,3,Analuisa,Other,Other,Bell,0
93,3,4/26/2016,12:00:47,12:00:58,11,Analuisa,Other,Other,Gardening eq,0
94,3,4/26/2016,12:02:26,12:02:48,22,Analuisa,Traffic,Other,Train,0
95,3,4/26/2016,12:03:50,12:04:03,13,Analuisa,People,Students,,0
96,3,4/26/2016,12:08:05,12:08:19,14,Analuisa,People,Students,Kids coming out to play on field,0
97,3,4/26/2016,12:08:43,12:09:33,50,Analuisa,People,Students,Kids on lunch,0
98,3,4/26/2016,12:09:51,12:11:16,85,Analuisa,People,Students,,0
99,3,4/26/2016,12:11:18,12:11:45,27,Analuisa,Aircraft,Prop Departure,,0
100,3,4/26/2016,12:11:48,12:17:55,367,Analuisa,People,Students,Security guy approached and was looking into monitor and talking into it,0
101,3,4/26/2016,12:18:41,12:30:09,688,Analuisa,People,Students,Kids in lunch,0
102,4,4/26/2016,13:10:19,13:10:25,6,Analuisa,Other,Other,Bell,0
103,4,4/26/2016,13:10:33,13:12:53,140,Analuisa,People,Students,Lunch ended kids going back to their clases,0
104,4,4/26/2016,13:16:37,13:16:42,5,Analuisa,People,Students,,0
105,4,4/26/2016,13:27:04,13:27:42,38,Analuisa,Aircraft,Prop Departure,,0
106,4,4/26/2016,13:28:18,13:29:01,43,Analuisa,People,Students,,0
107,4,4/26/2016,13:29:05,13:29:48,43,Analuisa,Aircraft,Prop Departure,,0
108,4,4/26/2016,13:30:19,13:30:39,20,Analuisa,Aircraft,Prop Arrival,,0
109,4,4/26/2016,13:30:42,13:32:04,82,Analuisa,People,Students,,0
110,4,4/26/2016,13:34:10,13:34:27,17,Analuisa,People,Students,,0
111,4,4/26/2016,13:35:01,13:35:08,7,Analuisa,People,Students,,0
112,4,4/26/2016,13:37:24,13:37:39,15,Analuisa,People,Students,,0
113,4,4/26/2016,13:39:15,13:39:26,11,Analuisa,People,Students,,0
114,4,4/26/2016,13:39:31,13:39:39,8,Analuisa,People,Students,,0
115,4,4/26/2016,13:40:07,13:40:39,32,Analuisa,People,Students,,0
116,4,4/26/2016,13:40:58,13:41:07,9,Analuisa,People,Students,,0
117,4,4/26/2016,13:41:14,13:41:19,5,Analuisa,People,Students,,0
118,4,4/26/2016,13:41:46,13:43:01,75,Analuisa,Aircraft,Prop Arrival,,0
119,4,4/26/2016,13:43:04,13:43:14,10,Analuisa,People,Students,,0
120,4,4/26/2016,13:43:27,13:43:48,21,Analuisa,Aircraft,Prop Arrival,,0
121,4,4/26/2016,13:44:24,13:44:57,33,Analuisa,People,Students,,0
122,4,4/26/2016,13:45:32,13:45:51,19,Analuisa,People,Students,,0
123,4,4/26/2016,13:46:12,13:46:35,23,Analuisa,Aircraft,Prop Departure,,0
124,4,4/26/2016,13:47:02,13:47:30,28,Analuisa,People,Students,,0
125,4,4/26/2016,13:47:51,13:48:40,49,Analuisa,People,Students,,0
126,4,4/26/2016,13:50:28,13:51:37,69,Analuisa,Aircraft,Prop Departure,,0
127,4,4/26/2016,13:52:24,13:52:44,20,Analuisa,People,Students,,0
128,4,4/26/2016,13:53:35,13:54:05,30,Analuisa,People,Students,,0
129,4,4/26/2016,13:57:38,13:59:18,100,Analuisa,People,Students,,0
130,4,4/26/2016,13:59:19,13:59:47,28,Analuisa,Aircraft,Prop Departure,,0
131,4,4/26/2016,13:59:50,14:00:10,20,Analuisa,Aircraft,Prop Departure,,0
132,4,4/26/2016,14:00:50,14:01:23,33,Analuisa,People,Students,Kid passing by making noise,0
133,4,4/26/2016,14:02:01,14:03:21,80,Analuisa,People,Students,Kids passing by getting ready to leave ,0
134,4,4/26/2016,14:03:34,14:05:44,130,Analuisa,People,Students,,
135,4,4/26/2016,14:06:17,14:06:21,4,Analuisa,Other,Other,Unknown noise from outside,0
136,4,4/26/2016,14:06:47,14:07:27,40,Analuisa,Aircraft,Prop Departure,,0
137,4,4/26/2016,14:10:03,14:10:11,8,Analuisa,People,Students,,0
138,4,4/26/2016,14:19:20,14:20:08,48,Analuisa,Aircraft,Prop Arrival,,0
139,4,4/26/2016,14:20:11,14:22:09,118,Analuisa,Aircraft,Prop Arrival,,0
140,4,4/26/2016,14:23:39,14:24:19,40,Analuisa,Aircraft,Prop Arrival,,0
141,4,4/26/2016,14:25:58,14:26:33,35,Analuisa,Aircraft,Prop Departure,,0
142,4,4/26/2016,14:26:40,14:27:35,55,Analuisa,People,Students,,0
143,4,4/26/2016,14:30:42,14:30:47,5,Analuisa,Other,Other,Bell,0
144,4,4/26/2016,14:30:56,14:31:01,5,Analuisa,People,Students,,0
145,5,2016-04-04,14:18:56,14:31:41,765,Arakelyan,Traffic,Auto,,0
146,6,2016-04-05,09:52:02,09:52:42,40,Arakelyan,Other,Other,,
147,7,2016-04-11,08:16:52,08:17:05,13,Arakelyan,Aircraft,Jet Arrival,,0
148,7,2016-04-11,08:18:40,08:18:55,15,Arakelyan,Aircraft,Jet Arrival,,0
149,7,2016-04-11,08:20:14,08:20:30,16,Arakelyan,Aircraft,Jet Arrival,,0
150,7,2016-04-11,08:22:04,08:22:20,16,Arakelyan,Aircraft,Jet Arrival,,0
151,7,2016-04-11,08:23:47,08:24:05,18,Arakelyan,Aircraft,Jet Arrival,,0
152,7,2016-04-11,08:25:48,08:25:58,10,Arakelyan,Aircraft,Jet Arrival,,0
153,7,2016-04-11,08:29:27,08:29:49,22,Arakelyan,Aircraft,Jet Arrival,,0
154,7,2016-04-11,08:31:34,08:32:56,82,Arakelyan,Aircraft,Jet Arrival,,0
155,7,2016-04-11,08:33:58,08:34:02,4,Arakelyan,Aircraft,Jet Arrival,,0
156,7,2016-04-11,08:35:56,08:36:20,24,Arakelyan,Aircraft,Jet Arrival,,0
157,7,2016-04-11,08:37:13,08:37:26,13,Arakelyan,Aircraft,Jet Arrival,,0
158,7,2016-04-11,08:41:23,08:41:38,15,Arakelyan,Aircraft,Jet Arrival,,0
159,7,2016-04-11,08:43:15,08:43:29,14,Arakelyan,Aircraft,Jet Arrival,,0
160,7,2016-04-11,08:44:45,08:44:58,13,Arakelyan,Aircraft,Jet Arrival,,0
161,7,2016-04-11,08:46:20,08:46:43,23,Arakelyan,Aircraft,Jet Arrival,,0
162,7,2016-04-11,08:47:59,08:48:21,22,Arakelyan,Aircraft,Jet Arrival,,0
163,7,2016-04-11,08:49:29,08:49:54,25,Arakelyan,Aircraft,Jet Arrival,,0
164,7,2016-04-11,08:51:32,08:51:48,16,Arakelyan,Aircraft,Jet Arrival,,0
165,7,2016-04-11,08:52:46,08:53:03,17,Arakelyan,Aircraft,Jet Arrival,,0
166,7,2016-04-11,08:55:36,08:56:01,25,Arakelyan,Aircraft,Jet Arrival,,0
167,7,2016-04-11,08:57:53,08:58:22,29,Arakelyan,Aircraft,Jet Arrival,,0
168,7,2016-04-11,09:00:48,09:01:02,14,Arakelyan,Aircraft,Jet Arrival,,0
169,7,2016-04-11,09:02:24,09:02:38,14,Arakelyan,Aircraft,Jet Arrival,,0
170,7,2016-04-11,09:03:54,09:04:46,52,Arakelyan,Aircraft,Jet Arrival,Only her arrival,0
171,7,2016-04-11,09:05:24,09:05:39,15,Arakelyan,Aircraft,Jet Arrival,,0
172,7,2016-04-11,09:06:43,09:07:02,19,Arakelyan,Aircraft,Jet Arrival,,0
173,7,2016-04-11,09:08:18,09:08:35,17,Arakelyan,Aircraft,Jet Arrival,,0
174,7,2016-04-11,09:10:28,09:10:43,15,Arakelyan,Aircraft,Jet Arrival,,0
175,7,2016-04-11,09:12:00,09:12:15,15,Arakelyan,Aircraft,Jet Arrival,,0
176,7,2016-04-11,09:14:19,09:14:39,20,Arakelyan,Aircraft,Prop Arrival,,0
177,7,2016-04-11,09:16:11,09:16:41,30,Arakelyan,Aircraft,Jet Arrival,,0
178,7,2016-04-11,09:18:01,09:19:52,111,Arakelyan,Aircraft,Jet Arrival,,0
179,7,2016-04-11,09:20:56,09:22:18,82,Arakelyan,Aircraft,Jet Arrival,,0
180,7,2016-04-11,09:22:27,09:22:43,16,Arakelyan,Aircraft,Jet Arrival,,0
181,7,2016-04-11,09:23:49,09:25:09,80,Arakelyan,Aircraft,Jet Arrival,,0
182,7,2016-04-11,09:25:32,09:26:01,29,Arakelyan,Aircraft,Jet Arrival,,0
183,7,2016-04-11,09:28:19,09:28:38,19,Arakelyan,Aircraft,Jet Arrival,,0
184,7,2016-04-11,09:29:32,09:29:55,23,Arakelyan,Aircraft,Jet Arrival,,0
