Tuynman,Session,4/5/2016,12:57:31,Teacher,Begin,English,0,,
Tuynman,Teacher,4/5/2016,12:59:10,Teaching,On,0,,,
Tuynman,Teacher,4/5/2016,12:59:11,Teaching,Off,0,,,
Tuynman,Session,4/5/2016,13:05:31,Teacher,End,,0,,
Tuynman,Session,4/5/2016,13:05:36,Student,Begin,2,0,,
Tuynman,Student,4/5/2016,13:05:37,1,Learning,,,,0
Tuynman,Student,4/5/2016,13:05:40,1,Distracted,Internal,Other,,0
Tuynman,Student,4/5/2016,13:08:22,2,Learning,,,,0
Tuynman,Session,4/5/2016,13:08:24,Student,End,0,0,,
Tuynman,Session,4/5/2016,13:40:02,Student,Begin,2,0,,
Tuynman,Student,4/5/2016,13:40:05,1,Learning,,,null,0
Tuynman,Student,4/5/2016,13:42:07,2,Learning,,,null,0
Tuynman,Student,4/5/2016,13:43:30,2,Distracted,Internal,Classroom Activity,,0
Tuynman,Student,4/5/2016,13:43:55,2,Learning,,,,0
Tuynman,Student,4/5/2016,13:43:58,2,Distracted,Internal,Visitor,,0
Tuynman,Student,4/5/2016,13:44:09,3,Learning,,,,0
Tuynman,Student,4/5/2016,13:46:11,4,Learning,,,,0
Tuynman,Session,4/5/2016,13:46:12,Student,End,0,0,,
Tuynman,Session,4/5/2016,13:46:23,Teacher,Begin,Other,0,,
Tuynman,Session,4/5/2016,13:46:43,Teacher,End,,0,,
Tuynman,Session,4/6/2016,8:35:10,Noise,Begin,,0,,
Tuynman,Noise,4/6/2016,8:35:25,24,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,8:37:58,31,Aircraft,Jet Arrival,,0,
Tuynman,Session,4/6/2016,8:39:02,Noise,End,,0,,
Tuynman,Session,4/6/2016,8:39:29,Teacher,Begin,English,0,,
Tuynman,Teacher,4/6/2016,8:39:43,Teaching,On,0,,,
Tuynman,Teacher,4/6/2016,8:39:58,Masking,On,0,,,
Tuynman,Teacher,4/6/2016,8:40:02,Masking,Off,0,,,
Tuynman,Teacher,4/6/2016,8:40:45,Masking,On,0,,,
Tuynman,Teacher,4/6/2016,8:40:46,Masking,Off,0,,,
Tuynman,Teacher,4/6/2016,8:40:48,Teaching,Off,0,,,
Tuynman,Teacher,4/6/2016,8:41:05,Raising Voice,On,0,,,
Tuynman,Teacher,4/6/2016,8:41:07,Raising Voice,Off,0,,,
Tuynman,Session,4/6/2016,8:42:29,Teacher,End,,0,,
Tuynman,Session,4/6/2016,8:43:04,Noise,Begin,,0,,
Tuynman,Noise,4/6/2016,8:43:06,17,Aircraft,Jet Arrival,,0,
Tuynman,Session,4/6/2016,8:44:23,Noise,End,,0,,
Tuynman,Session,4/6/2016,8:55:09,Noise,Begin,,0,,
Tuynman,Noise,4/6/2016,8:55:11,24,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,8:56:44,31,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,8:57:58,36,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,9:00:33,27,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,9:02:01,42,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,9:04:23,37,Aircraft,Jet Arrival,,0,
Tuynman,Session,4/6/2016,9:06:55,Noise,End,,0,,
Tuynman,Session,4/6/2016,9:31:56,Noise,Begin,,0,,
Tuynman,Noise,4/6/2016,9:31:58,20,People,Students,Recess time,0,
Tuynman,Session,4/6/2016,10:19:19,Noise,End,,0,,
Tuynman,Session,4/6/2016,10:20:13,Noise,Begin,Airport and freeway noise.,0,,
Tuynman,Noise,4/6/2016,10:20:15,10,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,10:21:24,37,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,10:23:29,25,Aircraft,Jet Arrival,,0,
Tuynman,Noise,4/6/2016,10:24:48,24,Aircraft,Jet Arrival,,0,
Tuynman,Session,4/6/2016,10:25:17,Noise,End,,0,,
Tuynman,Session,4/6/2016,11:32:36,Teacher,Begin,Science,0,,
Tuynman,Teacher,4/6/2016,11:32:39,Teaching,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:40,Teaching,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:41,Masking,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:42,Masking,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:43,Raising Voice,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:44,Raising Voice,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:47,Teaching,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:48,Teaching,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:49,Masking,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:51,Raising Voice,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:52,Raising Voice,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:54,Teaching,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:55,Teaching,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:56,Masking,On,0,,,
Tuynman,Teacher,4/6/2016,11:32:57,Masking,Off,0,,,
Tuynman,Teacher,4/6/2016,11:32:58,Raising Voice,Off,0,,,
Tuynman,Teacher,4/6/2016,11:33:05,Masking,On,0,,,
Tuynman,Teacher,4/6/2016,11:33:06,Raising Voice,On,0,,,
Tuynman,Teacher,4/6/2016,11:33:07,Raising Voice,Off,0,,,
Tuynman,Session,4/6/2016,11:33:09,Teacher,End,,0,,
Tuynman,Session,4/7/2016,8:26:27,Teacher,Begin,English,0,,
Tuynman,Teacher,4/7/2016,8:29:11,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,8:30:11,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,8:30:29,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,8:31:26,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,8:31:34,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,8:31:40,Masking,On,0,,,
Tuynman,Teacher,4/7/2016,8:31:41,Masking,Off,0,,,
Tuynman,Teacher,4/7/2016,8:43:54,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,8:44:02,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,8:44:10,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,8:44:27,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,8:44:58,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,8:44:59,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,8:57:57,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,8:57:59,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:01:31,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:01:34,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:09:25,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:10:59,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:11:23,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:11:51,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:23:28,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:23:45,Teaching,On,0,,,
